都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
152188,3001000316,新潟県,五泉市,消火栓,木越荒屋,,37.708616,139.199823,75,五分一（木越）１
152188,3001000317,新潟県,五泉市,消火栓,木越荒屋,,37.709720,139.200126,75,五分一（木越）２
152188,3001000318,新潟県,五泉市,消火栓,木越荒屋,,37.715268,139.199023,100,門後１
152188,3001000319,新潟県,五泉市,消火栓,木越荒屋甲,,37.710089,139.197042,100,荒屋１
152188,3001000320,新潟県,五泉市,消火栓,木越荒屋甲,,37.710944,139.196085,100,荒屋２
152188,3001000321,新潟県,五泉市,消火栓,木越荒屋甲,,37.712710,139.194858,100,荒屋３
152188,3001000322,新潟県,五泉市,消火栓,木越荒屋甲,,37.712502,139.196894,100,荒屋４
152188,3001000323,新潟県,五泉市,消火栓,木越乙,,37.716943,139.190749,150,木越７
152188,3001000324,新潟県,五泉市,消火栓,木越甲,,37.713544,139.194087,150,木越１３
152188,3001000325,新潟県,五泉市,消火栓,木越甲,,37.716014,139.190935,125,木越８
152188,3001000326,新潟県,五泉市,消火栓,木越甲,,37.715452,139.192248,75,木越９
152188,3001000327,新潟県,五泉市,消火栓,北五泉駅前,,37.746146,139.172224,100,1
152188,3001000328,新潟県,五泉市,消火栓,北五泉駅前,,37.747023,139.171532,150,2
152188,3001000329,新潟県,五泉市,消火栓,北五泉駅前,,37.748441,139.170498,75,3
152188,3001000330,新潟県,五泉市,消火栓,北五泉駅前,,37.746872,139.170537,150,4
152188,3001000331,新潟県,五泉市,消火栓,熊沢,,37.670878,139.205673,100,１
152188,3001000332,新潟県,五泉市,消火栓,熊沢,,37.670728,139.208232,150,２
152188,3001000333,新潟県,五泉市,消火栓,熊沢,,37.673084,139.204880,75,３
152188,3001000334,新潟県,五泉市,消火栓,熊野堂,,37.704327,139.196883,100,１
152188,3001000335,新潟県,五泉市,消火栓,熊野堂,,37.704964,139.197954,100,２
152188,3001000336,新潟県,五泉市,消火栓,熊野堂,,37.705222,139.199077,100,３
152188,3001000337,新潟県,五泉市,消火栓,熊野堂,,37.704019,139.199015,100,４
152188,3001000338,新潟県,五泉市,消火栓,熊野堂,,37.706234,139.199336,75,５
152188,3001000339,新潟県,五泉市,消火栓,熊野堂,,37.702683,139.194013,300,宮野下7
152188,3001000340,新潟県,五泉市,消火栓,暮坪,,37.666504,139.237562,200,１
152188,3001000341,新潟県,五泉市,消火栓,暮坪,,37.665783,139.238457,200,２
152188,3001000342,新潟県,五泉市,消火栓,暮坪,,37.665369,139.239625,75,３
152188,3001000343,新潟県,五泉市,消火栓,郷屋川1,,37.740059,139.179253,125,1
152188,3001000344,新潟県,五泉市,消火栓,郷屋川1,,37.740998,139.178030,150,2
152188,3001000345,新潟県,五泉市,消火栓,郷屋川1,,37.739843,139.178356,75,3
152188,3001000346,新潟県,五泉市,消火栓,郷屋川1,,37.740559,139.177735,150,4
152188,3001000347,新潟県,五泉市,消火栓,郷屋川２,,37.739381,139.183234,100,1
152188,3001000348,新潟県,五泉市,消火栓,郷屋川２,,37.739541,139.181631,100,2
152188,3001000349,新潟県,五泉市,消火栓,郷屋川２,,37.739260,139.180567,150,3
152188,3001000350,新潟県,五泉市,消火栓,郷屋川２,,37.740539,139.183415,75,4
152188,3001000351,新潟県,五泉市,消火栓,小熊,,37.749680,139.147926,125,1
152188,3001000352,新潟県,五泉市,消火栓,小熊,,37.750400,139.148711,150,2
152188,3001000353,新潟県,五泉市,消火栓,五泉,,37.750776,139.165140,75,中野1
152188,3001000354,新潟県,五泉市,消火栓,五泉,,37.751107,139.163288,75,中野2
152188,3001000355,新潟県,五泉市,消火栓,五泉,,37.749838,139.165032,350,中野3
152188,3001000356,新潟県,五泉市,消火栓,五泉,,37.753062,139.160948,150,中野4
152188,3001000357,新潟県,五泉市,消火栓,五泉,,37.749646,139.173450,250,三本木1丁目4
152188,3001000358,新潟県,五泉市,消火栓,五泉,,37.751657,139.173280,100,三本木1丁目5
152188,3001000359,新潟県,五泉市,消火栓,五泉,,37.752554,139.172426,250,三本木1丁目6
152188,3001000360,新潟県,五泉市,消火栓,五泉,,37.753646,139.172048,300,三本木2丁目7
152188,3001000361,新潟県,五泉市,消火栓,小面谷,,37.656071,139.283282,100,１
152188,3001000362,新潟県,五泉市,消火栓,小面谷,,37.664378,139.265063,75,２
152188,3001000363,新潟県,五泉市,消火栓,小面谷,,37.663853,139.266483,75,３
152188,3001000364,新潟県,五泉市,消火栓,小面谷,,37.663557,139.267519,75,４
152188,3001000365,新潟県,五泉市,消火栓,小面谷,,37.662318,139.283285,100,田川内１
152188,3001000366,新潟県,五泉市,消火栓,小面谷,,37.655202,139.283327,75,田川内２
152188,3001000367,新潟県,五泉市,消火栓,笹野町甲,,37.702159,139.158956,75,笹野町1
152188,3001000368,新潟県,五泉市,消火栓,笹野町甲,,37.698560,139.150872,150,笹野町8
152188,3001000369,新潟県,五泉市,消火栓,笹目,,37.666306,139.253290,100,１
152188,3001000370,新潟県,五泉市,消火栓,笹目,,37.665971,139.252623,75,２
152188,3001000371,新潟県,五泉市,消火栓,笹目,,37.665039,139.253212,75,３
152188,3001000372,新潟県,五泉市,消火栓,笹目,,37.662000,139.287439,100,高石１
152188,3001000373,新潟県,五泉市,消火栓,笹目,,37.662796,139.288408,100,高石２
152188,3001000374,新潟県,五泉市,消火栓,笹目,,37.662318,139.289354,75,高石３
152188,3001000375,新潟県,五泉市,消火栓,笹目,,37.664000,139.262832,75,中川原１
152188,3001000376,新潟県,五泉市,消火栓,笹目,,37.664191,139.261543,75,中川原２
152188,3001000377,新潟県,五泉市,消火栓,佐取,,37.735975,139.292876,100,１
152188,3001000378,新潟県,五泉市,消火栓,佐取,,37.735513,139.290867,100,２
152188,3001000379,新潟県,五泉市,消火栓,佐取,,37.734427,139.287145,125,３
152188,3001000380,新潟県,五泉市,消火栓,佐取,,37.734743,139.288271,150,４
152188,3001000381,新潟県,五泉市,消火栓,佐取,,37.734687,139.292433,100,５
152188,3001000382,新潟県,五泉市,消火栓,三本木,,37.752187,139.178654,150,三本木（ビックロール）1
152188,3001000383,新潟県,五泉市,消火栓,三本木,,37.751513,139.179058,150,三本木（ビックロール）2
152188,3001000384,新潟県,五泉市,消火栓,三本木,,37.750571,139.180346,150,三本木（ビックロール）3
152188,3001000385,新潟県,五泉市,消火栓,三本木,,37.750218,139.181382,150,三本木（ビックロール）4
152188,3001000386,新潟県,五泉市,消火栓,三本木,,37.750107,139.183137,150,三本木（ビックロール）5
152188,3001000387,新潟県,五泉市,消火栓,三本木,,37.750146,139.184541,150,三本木（ビックロール）6
152188,3001000388,新潟県,五泉市,消火栓,三本木,,37.750138,139.185820,150,三本木（ビックロール）7
152188,3001000389,新潟県,五泉市,消火栓,三本木,,37.750106,139.187192,150,三本木（ビックロール）8
152188,3001000390,新潟県,五泉市,消火栓,三本木,,37.749796,139.188635,150,三本木（ビックロール）9
152188,3001000391,新潟県,五泉市,消火栓,三本木,,37.758152,139.173152,100,三本木3丁目8
152188,3001000392,新潟県,五泉市,消火栓,三本木1丁目,,37.749834,139.176254,125,1
152188,3001000393,新潟県,五泉市,消火栓,三本木1丁目,,37.751356,139.175393,125,2
152188,3001000394,新潟県,五泉市,消火栓,三本木1丁目,,37.752687,139.175338,100,3
152188,3001000395,新潟県,五泉市,消火栓,三本木2丁目,,37.754283,139.177235,75,1
152188,3001000396,新潟県,五泉市,消火栓,三本木2丁目,,37.755713,139.176886,75,2
152188,3001000397,新潟県,五泉市,消火栓,三本木2丁目,,37.754044,139.176025,125,3
152188,3001000398,新潟県,五泉市,消火栓,三本木2丁目,,37.752774,139.176116,125,4
152188,3001000399,新潟県,五泉市,消火栓,三本木2丁目,,37.755169,139.179000,125,5
152188,3001000400,新潟県,五泉市,消火栓,三本木2丁目,,37.754099,139.174644,100,6
152188,3001000401,新潟県,五泉市,消火栓,三本木2丁目,,37.755017,139.173827,100,8
152188,3001000402,新潟県,五泉市,消火栓,三本木2丁目,,37.755921,139.173217,250,9
152188,3001000403,新潟県,五泉市,消火栓,三本木2丁目,,37.755277,139.174846,75,10
152188,3001000404,新潟県,五泉市,消火栓,三本木3丁目,,37.757421,139.175877,100,1
152188,3001000405,新潟県,五泉市,消火栓,三本木3丁目,,37.758556,139.174621,125,2
152188,3001000406,新潟県,五泉市,消火栓,三本木3丁目,,37.759273,139.175769,75,3
152188,3001000407,新潟県,五泉市,消火栓,三本木3丁目,,37.756407,139.175016,100,4
152188,3001000408,新潟県,五泉市,消火栓,三本木3丁目,,37.759699,139.174959,75,5
152188,3001000409,新潟県,五泉市,消火栓,三本木3丁目,,37.759295,139.176545,75,6
152188,3001000410,新潟県,五泉市,消火栓,三本木3丁目,,37.757445,139.174448,75,7
152188,3001000411,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.681867,139.199800,100,１
152188,3001000412,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.681477,139.198317,75,２
152188,3001000413,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.678946,139.199845,100,３
152188,3001000414,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.676870,139.202900,75,４
152188,3001000415,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.676164,139.200578,100,５
152188,3001000416,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.674335,139.201046,100,６
152188,3001000417,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.673398,139.199879,100,７
152188,3001000418,新潟県,五泉市,消火栓,下阿弥陀瀬,,37.678800,139.202352,75,８
152188,3001000419,新潟県,五泉市,消火栓,下杉川,,37.662597,139.237772,200,高牧１
152188,3001000420,新潟県,五泉市,消火栓,下大蒲原,,37.658545,139.149592,75,1
152188,3001000421,新潟県,五泉市,消火栓,下大蒲原,,37.658146,139.150474,75,2
152188,3001000422,新潟県,五泉市,消火栓,下大蒲原,,37.656679,139.148784,100,3
152188,3001000423,新潟県,五泉市,消火栓,下大蒲原,,37.654875,139.148580,100,4
152188,3001000424,新潟県,五泉市,消火栓,下条,,37.7622627,139.170839,100,1
152188,3001000425,新潟県,五泉市,消火栓,下条,,37.763080,139.169380,200,2
152188,3001000426,新潟県,五泉市,消火栓,下条,,37.763039,139.167430,100,3
152188,3001000427,新潟県,五泉市,消火栓,下条,,37.763385,139.156160,100,4
152188,3001000428,新潟県,五泉市,消火栓,下条,,37.767190,139.168161,200,5
152188,3001000429,新潟県,五泉市,消火栓,下条,,37.760983,139.172477,75,6
152188,3001000430,新潟県,五泉市,消火栓,下条,,37.763562,139.172350,200,7
152188,3001000431,新潟県,五泉市,消火栓,下条,,37.763244,139.157290,75,8
152188,3001000432,新潟県,五泉市,消火栓,下町歩,,37.733177,139.199559,150,1
152188,3001000433,新潟県,五泉市,消火栓,下町歩,,37.733432,139.198627,150,2
152188,3001000434,新潟県,五泉市,消火栓,下町歩,,37.734199,139.196763,150,3
152188,3001000435,新潟県,五泉市,消火栓,下町歩,,37.732866,139.198932,100,4
152188,3001000436,新潟県,五泉市,消火栓,下町歩,,37.732921,139.196087,200,5
152188,3001000437,新潟県,五泉市,消火栓,下戸倉,,37.642765,139.164897,150,1
152188,3001000438,新潟県,五泉市,消火栓,下戸倉,,37.641070,139.166052,150,2
152188,3001000439,新潟県,五泉市,消火栓,下戸倉,,37.640228,139.165114,75,3
152188,3001000440,新潟県,五泉市,消火栓,下戸倉,,37.640141,139.166751,75,4
152188,3001000441,新潟県,五泉市,消火栓,下戸倉,,37.639359,139.166212,150,5
152188,3001000442,新潟県,五泉市,消火栓,下戸倉,,37.638892,139.166995,75,6
152188,3001000443,新潟県,五泉市,消火栓,尻上,,37.720557,139.142639,75,大沢2
152188,3001000444,新潟県,五泉市,消火栓,尻上,,37.725526,139.137598,75,1
152188,3001000445,新潟県,五泉市,消火栓,尻上,,37.724048,139.138336,150,2
152188,3001000446,新潟県,五泉市,消火栓,尻上,,37.721633,139.139087,100,3
152188,3001000447,新潟県,五泉市,消火栓,尻上,,37.725087,139.135683,150,4
152188,3001000448,新潟県,五泉市,消火栓,尻上,,37.724753,139.137497,150,5
152188,3001000449,新潟県,五泉市,消火栓,尻上,,37.719426,139.140794,100,6
152188,3001000450,新潟県,五泉市,消火栓,尻上,,37.720187,139.141737,100,7
152188,3001000451,新潟県,五泉市,消火栓,尻上,,37.718268,139.137045,100,宮古1
152188,3001000452,新潟県,五泉市,消火栓,尻上,,37.707883,139.129380,75,宮古2
152188,3001000453,新潟県,五泉市,消火栓,尻上,,37.716804,139.135791,100,宮古3
152188,3001000454,新潟県,五泉市,消火栓,尻上,,37.714971,139.134674,100,宮古4
152188,3001000455,新潟県,五泉市,消火栓,尻上,,37.709641,139.131434,75,宮古5
152188,3001000456,新潟県,五泉市,消火栓,城下1丁目,,37.694229,139.168879,100,1
152188,3001000457,新潟県,五泉市,消火栓,城下1丁目,,37.692714,139.168266,100,2
152188,3001000458,新潟県,五泉市,消火栓,城下1丁目,,37.693945,139.166420,75,3
152188,3001000459,新潟県,五泉市,消火栓,城下1丁目,,37.692732,139.165470,150,4
152188,3001000460,新潟県,五泉市,消火栓,城下1丁目,,37.693709,139.163950,150,5
152188,3001000461,新潟県,五泉市,消火栓,城下1丁目,,37.694342,139.162999,150,6
152188,3001000462,新潟県,五泉市,消火栓,城下2丁目,,37.691962,139.165239,200,1
152188,3001000463,新潟県,五泉市,消火栓,城下2丁目,,37.689998,139.166805,75,2
152188,3001000464,新潟県,五泉市,消火栓,城下2丁目,,37.689164,139.165127,75,3
152188,3001000465,新潟県,五泉市,消火栓,城下2丁目,,37.688835,139.163894,75,4
152188,3001000466,新潟県,五泉市,消火栓,城下2丁目,,37.689083,139.162483,100,5
152188,3001000467,新潟県,五泉市,消火栓,城下2丁目,,37.690349,139.163570,200,6
152188,3001000468,新潟県,五泉市,消火栓,新田町,,37.695708,139.180790,125,1
152188,3001000469,新潟県,五泉市,消火栓,新田町,,37.695371,139.179383,125,2
152188,3001000470,新潟県,五泉市,消火栓,菅出,,37.714128,139.222621,200,１
152188,3001000471,新潟県,五泉市,消火栓,菅出,,37.714067,139.224350,100,２
152188,3001000472,新潟県,五泉市,消火栓,菅出,,37.712292,139.223131,200,３
152188,3001000473,新潟県,五泉市,消火栓,菅出,,37.709986,139.222126,200,４
152188,3001000474,新潟県,五泉市,消火栓,菅出,,37.711012,139.222305,200,５
152188,3001000475,新潟県,五泉市,消火栓,菅出,,37.706859,139.221602,200,郷屋１
152188,3001000476,新潟県,五泉市,消火栓,菅出,,37.705542,139.221134,200,郷屋２
152188,3001000477,新潟県,五泉市,消火栓,菅沢,,37.712088,139.103192,75,1
152188,3001000478,新潟県,五泉市,消火栓,菅沢,,37.711444,139.101865,75,2
152188,3001000479,新潟県,五泉市,消火栓,菅沢,,37.712809,139.103771,75,3
152188,3001000480,新潟県,五泉市,消火栓,菅沢,,37.714451,139.103898,100,4
152188,3001000481,新潟県,五泉市,消火栓,高松,,37.654935,139.136527,150,1
152188,3001000482,新潟県,五泉市,消火栓,高松,,37.646678,139.136830,75,2
152188,3001000483,新潟県,五泉市,消火栓,高松,,37.646803,139.137964,75,3
152188,3001000484,新潟県,五泉市,消火栓,高松,,37.644991,139.138464,75,4
152188,3001000485,新潟県,五泉市,消火栓,高松,,37.646005,139.140222,75,5
152188,3001000486,新潟県,五泉市,消火栓,高松,,37.645524,139.141659,75,6
152188,3001000487,新潟県,五泉市,消火栓,高山,,37.763070,139.206532,75,1
152188,3001000488,新潟県,五泉市,消火栓,高山,,37.762814,139.207854,75,2
152188,3001000489,新潟県,五泉市,消火栓,高山,,37.762548,139.205060,75,3
152188,3001000490,新潟県,五泉市,消火栓,高山,,37.761613,139.208300,100,4
152188,3001000491,新潟県,五泉市,消火栓,田屋,,37.759920,139.173625,125,1
152188,3001000492,新潟県,五泉市,消火栓,田屋,,37.764499,139.169963,75,2
152188,3001000493,新潟県,五泉市,消火栓,中名沢,,37.712096,139.145740,75,1
152188,3001000494,新潟県,五泉市,消火栓,中名沢,,37.709666,139.146119,75,2
152188,3001000495,新潟県,五泉市,消火栓,中名沢,,37.707614,139.145307,100,3
152188,3001000496,新潟県,五泉市,消火栓,中名沢,,37.706833,139.146436,75,4
152188,3001000497,新潟県,五泉市,消火栓,中名沢,,37.706021,139.143692,75,5
152188,3001000498,新潟県,五泉市,消火栓,中名沢,,37.703789,139.144728,100,6
152188,3001000499,新潟県,五泉市,消火栓,中名沢,,37.702108,139.143408,100,7
152188,3001000500,新潟県,五泉市,消火栓,中名沢,,37.700621,139.142676,100,8
152188,3001000501,新潟県,五泉市,消火栓,中名沢,,37.687594,139.137602,75,刈羽3
152188,3001000502,新潟県,五泉市,消火栓,中名沢,,37.686851,139.147117,100,中野橋5
152188,3001000503,新潟県,五泉市,消火栓,中名沢乙,,37.705260,139.145782,100,9
152188,3001000504,新潟県,五泉市,消火栓,千原,,37.706919,139.163206,75,１
152188,3001000505,新潟県,五泉市,消火栓,千原,,37.706056,139.161929,75,２
152188,3001000506,新潟県,五泉市,消火栓,千原乙,,37.709271,139.157443,75,千原10
152188,3001000507,新潟県,五泉市,消火栓,千原乙,,37.706722,139.160690,75,千原3
152188,3001000508,新潟県,五泉市,消火栓,千原甲,,37.706431,139.159652,75,千原4
152188,3001000509,新潟県,五泉市,消火栓,千原甲,,37.705262,139.159711,100,千原5
152188,3001000510,新潟県,五泉市,消火栓,千原甲,,37.704473,139.157017,100,千原6
152188,3001000511,新潟県,五泉市,消火栓,千原甲,,37.705802,139.157257,100,千原7
152188,3001000512,新潟県,五泉市,消火栓,千原甲,,37.706534,139.157653,100,千原8
152188,3001000513,新潟県,五泉市,消火栓,千原甲,,37.707446,139.156878,75,千原9
152188,3001000514,新潟県,五泉市,消火栓,土渕,,37.675911,139.226670,75,1
152188,3001000515,新潟県,五泉市,消火栓,土渕,,37.676813,139.225494,75,２
152188,3001000516,新潟県,五泉市,消火栓,土堀,,37.732270,139.217813,100,２
152188,3001000517,新潟県,五泉市,消火栓,土堀,,37.732777,139.218428,75,4
152188,3001000518,新潟県,五泉市,消火栓,土堀,,37.731873,139.219119,75,5
152188,3001000519,新潟県,五泉市,消火栓,土堀,,37.731270,139.221375,75,6
152188,3001000520,新潟県,五泉市,消火栓,寺沢1丁目,,37.732966,139.181187,100,1
152188,3001000521,新潟県,五泉市,消火栓,寺沢1丁目,,37.733091,139.138878,100,2
152188,3001000522,新潟県,五泉市,消火栓,寺沢1丁目,,37.732847,139.182542,100,3
152188,3001000523,新潟県,五泉市,消火栓,寺沢1丁目,,37.731980,139.180807,150,4
152188,3001000524,新潟県,五泉市,消火栓,寺沢2丁目,,37.731196,139.180469,150,1
152188,3001000525,新潟県,五泉市,消火栓,寺沢2丁目,,37.729664,139.180656,150,2
152188,3001000526,新潟県,五泉市,消火栓,寺沢2丁目,,37.730496,139.180590,150,3
152188,3001000527,新潟県,五泉市,消火栓,寺沢2丁目,,37.728926,139.181883,300,4
152188,3001000528,新潟県,五泉市,消火栓,寺沢3丁目,,37.731631,139.182733,100,1
152188,3001000529,新潟県,五泉市,消火栓,寺沢3丁目,,37.729142,139.183262,100,2
152188,3001000530,新潟県,五泉市,消火栓,寺沢3丁目,,37.730285,139.184337,100,3
152188,3001000531,新潟県,五泉市,消火栓,寺沢3丁目,,37.730521,139.182919,100,4
152188,3001000532,新潟県,五泉市,消火栓,寺沢3丁目,,37.731803,139.184111,100,5
152188,3001000533,新潟県,五泉市,消火栓,寺沢4丁目,,37.732702,139.185284,100,1
152188,3001000534,新潟県,五泉市,消火栓,寺沢4丁目,,37.732368,139.186651,100,2
152188,3001000535,新潟県,五泉市,消火栓,寺沢4丁目,,37.730761,139.186889,100,3
152188,3001000536,新潟県,五泉市,消火栓,寺沢4丁目,,37.731105,139.185542,150,4
152188,3001000537,新潟県,五泉市,消火栓,寺沢4丁目,,37.729710,139.188291,100,5
152188,3001000538,新潟県,五泉市,消火栓,寺沢4丁目,,37.729524,139.186985,100,6
152188,3001000539,新潟県,五泉市,消火栓,寺沢4丁目,,37.731620,139.189285,100,7
152188,3001000540,新潟県,五泉市,消火栓,寺沢4丁目,,37.729358,139.186011,250,8
152188,3001000541,新潟県,五泉市,消火栓,寺沢4丁目,,37.730351,139.189486,100,9
152188,3001000542,新潟県,五泉市,消火栓,寺沢4丁目,,37.731077,139.188070,75,10
152188,3001000543,新潟県,五泉市,消火栓,寺田,,37.670547,139.152803,100,1
152188,3001000544,新潟県,五泉市,消火栓,寺田,,37.668887,139.158962,100,2
152188,3001000545,新潟県,五泉市,消火栓,寺田,,37.667443,139.162265,100,3
152188,3001000546,新潟県,五泉市,消火栓,土深,,37.743574,139.158916,75,1
152188,3001000547,新潟県,五泉市,消火栓,土深,,37.745042,139.158723,75,2
152188,3001000548,新潟県,五泉市,消火栓,土深,,37.745679,139.158049,75,3
152188,3001000549,新潟県,五泉市,消火栓,土深,,37.742444,139.161589,75,4
152188,3001000550,新潟県,五泉市,消火栓,土深,,37.740343,139.161149,75,5
152188,3001000551,新潟県,五泉市,消火栓,土深,,37.743306,139.161167,100,6
152188,3001000552,新潟県,五泉市,消火栓,土深,,37.742250,139.163045,75,7
152188,3001000553,新潟県,五泉市,消火栓,土深,,37.740814,139.162252,100,8
152188,3001000554,新潟県,五泉市,消火栓,土深,,37.742578,139.159936,75,9
152188,3001000555,新潟県,五泉市,消火栓,土深,,37.741370,139.161309,75,10
152188,3001000556,新潟県,五泉市,消火栓,土深,,37.745777,139.158829,75,11
152188,3001000557,新潟県,五泉市,消火栓,中川新,,37.728887,139.228229,75,１
152188,3001000558,新潟県,五泉市,消火栓,中川新,,37.727334,139.228473,300,２
152188,3001000559,新潟県,五泉市,消火栓,中川新,,37.723009,139.225687,300,３
152188,3001000560,新潟県,五泉市,消火栓,中川新,,37.719862,139.223099,200,４
152188,3001000561,新潟県,五泉市,消火栓,中川新,,37.724413,139.226671,200,５
152188,3001000562,新潟県,五泉市,消火栓,中川新,,37.726022,139.227753,300,６
152188,3001000563,新潟県,五泉市,消火栓,中川新,,37.723954,139.225158,75,７
152188,3001000564,新潟県,五泉市,消火栓,中川新,,37.722366,139.223124,100,８
152188,3001000565,新潟県,五泉市,消火栓,中川新,,37.721654,139.224507,200,９
152188,3001000566,新潟県,五泉市,消火栓,中川新,,37.719528,139.235208,75,大須郷１
152188,3001000567,新潟県,五泉市,消火栓,中川新,,37.717502,139.212824,75,五三蔵１
152188,3001000568,新潟県,五泉市,消火栓,中川新,,37.716492,139.217842,75,下谷地１
152188,3001000569,新潟県,五泉市,消火栓,中川新,,37.715783,139.230069,100,幅１
152188,3001000570,新潟県,五泉市,消火栓,中川新,,37.711623,139.230425,100,幅２
152188,3001000571,新潟県,五泉市,消火栓,中川新,,37.712754,139.214495,75,早出端１
152188,3001000572,新潟県,五泉市,消火栓,中川新,,37.714176,139.213889,75,早出端２
152188,3001000573,新潟県,五泉市,消火栓,中川新,,37.713156,139.216480,100,早出端３
152188,3001000574,新潟県,五泉市,消火栓,中野橋,,37.687285,139.151862,75,1
152188,3001000575,新潟県,五泉市,消火栓,中野橋,,37.687191,139.150577,75,2
152188,3001000576,新潟県,五泉市,消火栓,中野橋,,37.688062,139.150124,75,3
152188,3001000577,新潟県,五泉市,消火栓,中野橋,,37.685942,139.150022,150,4
152188,3001000578,新潟県,五泉市,消火栓,中野橋甲,,37.685623,139.144606,100,6
152188,3001000579,新潟県,五泉市,消火栓,長橋,,37.701067,139.149445,125,1
152188,3001000580,新潟県,五泉市,消火栓,長橋,,37.699801,139.148641,75,2
152188,3001000581,新潟県,五泉市,消火栓,長橋,,37.698836,139.147692,75,3
152188,3001000582,新潟県,五泉市,消火栓,長橋,,37.698291,139.141938,100,長橋中村1
152188,3001000583,新潟県,五泉市,消火栓,長橋,,37.697595,139.139530,75,長橋中村2
152188,3001000584,新潟県,五泉市,消火栓,長橋,,37.696632,139.141442,100,長橋中村3
152188,3001000585,新潟県,五泉市,消火栓,長橋中村乙,,37.695771,139.142566,100,長橋中村4
152188,3001000586,新潟県,五泉市,消火栓,夏針,,37.662683,139.208574,100,1
152188,3001000587,新潟県,五泉市,消火栓,夏針,,37.662482,139.210781,100,2
152188,3001000588,新潟県,五泉市,消火栓,夏針,,37.661382,139.211232,100,3
152188,3001000589,新潟県,五泉市,消火栓,夏針,,37.662186,139.211444,75,4
152188,3001000590,新潟県,五泉市,消火栓,錦町,,37.738745,139.175173,75,1
152188,3001000591,新潟県,五泉市,消火栓,錦町,,37.739685,139.174896,100,2
152188,3001000592,新潟県,五泉市,消火栓,錦町,,37.739415,139.173538,100,3
152188,3001000593,新潟県,五泉市,消火栓,錦町,,37.738752,139.173517,100,4
152188,3001000594,新潟県,五泉市,消火栓,西四ツ屋,,37.720243,139.150018,125,1
152188,3001000595,新潟県,五泉市,消火栓,西四ツ屋,,37.721820,139.151045,100,2
152188,3001000596,新潟県,五泉市,消火栓,西四ツ屋,,37.718934,139.148578,75,3
152188,3001000597,新潟県,五泉市,消火栓,西四ツ屋,,37.720438,139.147976,125,4
152188,3001000598,新潟県,五泉市,消火栓,西四ツ屋,,37.718270,139.149993,75,5
152188,3001000599,新潟県,五泉市,消火栓,西四ツ屋,,37.726592,139.155067,100,新保1
152188,3001000600,新潟県,五泉市,消火栓,西四ツ屋,,37.727572,139.155334,100,新保2
152188,3001000601,新潟県,五泉市,消火栓,西四ツ屋,,37.731160,139.154738,100,新保3
152188,3001000602,新潟県,五泉市,消火栓,能代,,37.732866,139.162234,75,1
152188,3001000603,新潟県,五泉市,消火栓,能代,,37.731887,139.162008,75,2
152188,3001000604,新潟県,五泉市,消火栓,能代,,37.730766,139.162081,75,3
152188,3001000605,新潟県,五泉市,消火栓,能代,,37.729778,139.161832,75,4
152188,3001000606,新潟県,五泉市,消火栓,能代,,37.734520,139.162744,75,5
152188,3001000607,新潟県,五泉市,消火栓,能代,,37.736659,139.155166,75,6
152188,3001000608,新潟県,五泉市,消火栓,能代,,37.732464,139.156382,75,7
152188,3001000609,新潟県,五泉市,消火栓,能代,,37.731713,139.161037,100,8
152188,3001000610,新潟県,五泉市,消火栓,能代,,37.730481,139.156654,100,9
152188,3001000611,新潟県,五泉市,消火栓,能代,,37.734698,139.154979,100,10
152188,3001000612,新潟県,五泉市,消火栓,羽下,,37.770150,139.174239,125,1
152188,3001000613,新潟県,五泉市,消火栓,羽下,,37.771042,139.174806,125,2
152188,3001000614,新潟県,五泉市,消火栓,羽下,,37.772059,139.175073,100,3
152188,3001000615,新潟県,五泉市,消火栓,羽下,,37.773305,139.174858,100,4
152188,3001000616,新潟県,五泉市,消火栓,羽下,,37.774265,139.173950,100,5
152188,3001000617,新潟県,五泉市,消火栓,羽下,,37.775065,139.174959,75,6
152188,3001000618,新潟県,五泉市,消火栓,羽下,,37.770717,139.172874,150,7
152188,3001000619,新潟県,五泉市,消火栓,羽下,,37.772621,139.173164,100,8
152188,3001000620,新潟県,五泉市,消火栓,白山,,37.745078,139.172600,75,1
152188,3001000621,新潟県,五泉市,消火栓,白山,,37.745239,139.170467,100,2
152188,3001000622,新潟県,五泉市,消火栓,橋田,,37.726259,139.133308,100,1
152188,3001000623,新潟県,五泉市,消火栓,橋田,,37.72688,139.134447,100,2
152188,3001000624,新潟県,五泉市,消火栓,橋田,,37.724736,139.132657,75,3
152188,3001000625,新潟県,五泉市,消火栓,橋田,,37.724063,139.131233,100,4
152188,3001000626,新潟県,五泉市,消火栓,橋田,,37.722962,139.129317,100,5
152188,3001000627,新潟県,五泉市,消火栓,橋田,,37.736387,139.139726,150,四十九1
152188,3001000628,新潟県,五泉市,消火栓,橋田,,37.737264,139.137223,75,四十九2
152188,3001000629,新潟県,五泉市,消火栓,橋田,,37.738484,139.138387,150,四十九3
